type_name,kind,owner,file,line,definition_kind,pub_use
ExperimentFinalDispositionV1,enum,verification-control,verification-control/src/v14.rs,44,local_def,
ExperimentCaseV1,struct,verification-control,verification-control/src/v14.rs,55,local_def,
ComparabilityMatrixV1,struct,verification-control,verification-control/src/v14.rs,71,local_def,
RefuterKindV1,enum,verification-control,verification-control/src/v14.rs,87,local_def,
RefuterStateV1,enum,verification-control,verification-control/src/v14.rs,97,local_def,
RefuterPromotionImpactV1,enum,verification-control,verification-control/src/v14.rs,106,local_def,
RefuterResultV1,struct,verification-control,verification-control/src/v14.rs,114,local_def,
ExactnessSpendV1,enum,verification-control,verification-control/src/v14.rs,128,local_def,
SelectedDecisionV1,enum,verification-control,verification-control/src/v14.rs,137,local_def,
DecisionTraceV1,struct,verification-control,verification-control/src/v14.rs,147,local_def,
DisputeDispositionV1,enum,verification-control,verification-control/src/v14.rs,173,local_def,
DisputeBundleV1,struct,verification-control,verification-control/src/v14.rs,182,local_def,
V25CitationContext,struct,verification-control,verification-control/src/lib.rs,70,local_def,
ConstitutionalContextStatus,enum,verification-control,verification-control/src/lib.rs,90,local_def,
V25ControlObligationRefs,struct,verification-control,verification-control/src/lib.rs,145,local_def,
EffectReviewCaseV1,struct,verification-control,verification-control/src/lib.rs,181,local_def,
EffectReviewFinalStateV1,enum,verification-control,verification-control/src/lib.rs,205,local_def,
EffectBlockReceiptV1,struct,verification-control,verification-control/src/lib.rs,215,local_def,
EffectBlockReasonV1,enum,verification-control,verification-control/src/lib.rs,232,local_def,
DelegationReviewCaseV1,struct,verification-control,verification-control/src/lib.rs,243,local_def,
DelegationReviewDecisionStateV1,enum,verification-control,verification-control/src/lib.rs,261,local_def,
ReleaseGateCaseV1,struct,verification-control,verification-control/src/lib.rs,273,local_def,
ReleaseGateFinalStateV1,enum,verification-control,verification-control/src/lib.rs,292,local_def,
ContinuityReviewCaseV1,struct,verification-control,verification-control/src/lib.rs,301,local_def,
ContinuityReviewFinalStateV1,enum,verification-control,verification-control/src/lib.rs,322,local_def,
VerificationCaseClass,enum,verification-control,verification-control/src/lib.rs,330,local_def,
CaseRegion,struct,verification-control,verification-control/src/lib.rs,345,local_def,
VerificationCaseLifecycleState,enum,verification-control,verification-control/src/lib.rs,363,local_def,
TerminalDisposition,enum,verification-control,verification-control/src/lib.rs,373,local_def,
PromotionClass,enum,verification-control,verification-control/src/lib.rs,387,local_def,
ReversibilityClass,enum,verification-control,verification-control/src/lib.rs,397,local_def,
VerificationCase,struct,verification-control,verification-control/src/lib.rs,409,local_def,
CheckMethod,enum,verification-control,verification-control/src/lib.rs,463,local_def,
VerificationWorkloadClass,enum,verification-control,verification-control/src/lib.rs,477,local_def,
QueueHop,struct,verification-control,verification-control/src/lib.rs,486,local_def,
BudgetLineage,struct,verification-control,verification-control/src/lib.rs,497,local_def,
CheapCheckKindV1,enum,verification-control,verification-control/src/lib.rs,515,local_def,
CheapCheckStatusV1,struct,verification-control,verification-control/src/lib.rs,525,local_def,
ProofProfileV1,struct,verification-control,verification-control/src/lib.rs,534,local_def,
DegradationMarker,struct,verification-control,verification-control/src/lib.rs,547,local_def,
SchedulerDecision,struct,verification-control,verification-control/src/lib.rs,555,local_def,
DispatchPathKind,enum,verification-control,verification-control/src/lib.rs,573,local_def,
ExecutionStopReason,enum,verification-control,verification-control/src/lib.rs,584,local_def,
DispatchDecision,struct,verification-control,verification-control/src/lib.rs,596,local_def,
ToolExposureDecisionV1,struct,verification-control,verification-control/src/lib.rs,642,local_def,
ToolExposure,struct,verification-control,verification-control/src/lib.rs,659,local_def,
RetryDecision,struct,verification-control,verification-control/src/lib.rs,705,local_def,
BudgetDebit,struct,verification-control,verification-control/src/lib.rs,749,local_def,
RollbackDecision,struct,verification-control,verification-control/src/lib.rs,791,local_def,
CheckPlan,struct,verification-control,verification-control/src/lib.rs,821,local_def,
VerificationAttemptState,enum,verification-control,verification-control/src/lib.rs,897,local_def,
VerificationAttempt,struct,verification-control,verification-control/src/lib.rs,908,local_def,
ControlActionKind,enum,verification-control,verification-control/src/lib.rs,958,local_def,
ReceiptBudgetContext,struct,verification-control,verification-control/src/lib.rs,966,local_def,
ControlReceipt,struct,verification-control,verification-control/src/lib.rs,983,local_def,
ControlRetryOwnerV1,enum,verification-control,verification-control/src/lib.rs,1033,local_def,
BoundaryArtifactKind,enum,verification-control,verification-control/src/lib.rs,1058,local_def,
BoundaryRepairRecord,struct,verification-control,verification-control/src/lib.rs,1066,local_def,
RegionArtifactKind,enum,verification-control,verification-control/src/lib.rs,1082,local_def,
RegionArtifactTransport,struct,verification-control,verification-control/src/lib.rs,1094,local_def,
SyndromeRouteRecord,struct,verification-control,verification-control/src/lib.rs,1109,local_def,
LedgerEvent,enum,verification-control,verification-control/src/lib.rs,1680,local_def,
LedgerEntry,struct,verification-control,verification-control/src/lib.rs,1701,local_def,
ReplayedCaseState,struct,verification-control,verification-control/src/lib.rs,1726,local_def,
,pub_use,verification-control,verification-control/src/lib.rs,60,pub_use,BoundaryRepairRecord as RepairRecord
,pub_use,verification-control,verification-control/src/lib.rs,62,pub_use,CheckPlan as ExecutionPlan
,pub_use,verification-control,verification-control/src/lib.rs,63,pub_use,VerificationCase as ControlCase
CrossBoundaryDowngradeBehaviorV1,enum,verification-policy,verification-policy/src/profile_p2_locality.rs,9,local_def,
TenantKeyKindV1,enum,verification-policy,verification-policy/src/profile_p2_locality.rs,15,local_def,
TenantIsolationClassV1,enum,verification-policy,verification-policy/src/profile_p2_locality.rs,21,local_def,
CrossTenantQueryDefaultV1,enum,verification-policy,verification-policy/src/profile_p2_locality.rs,27,local_def,
CrossBoundaryAttestationRequirementV1,enum,verification-policy,verification-policy/src/profile_p2_locality.rs,33,local_def,
DisclosurePolicyClassV1,enum,verification-policy,verification-policy/src/profile_p2_locality.rs,39,local_def,
ResidencyPolicyProfileV1,struct,verification-policy,verification-policy/src/profile_p2_locality.rs,44,local_def,
TenantBoundaryProfileV1,struct,verification-policy,verification-policy/src/profile_p2_locality.rs,59,local_def,
CrossBoundaryTransferClassV1,struct,verification-policy,verification-policy/src/profile_p2_locality.rs,87,local_def,
LocalityExceptionV1,struct,verification-policy,verification-policy/src/profile_p2_locality.rs,119,local_def,
ExecutionPermitScope,struct,verification-policy,verification-policy/src/permit.rs,11,local_def,
CommitToken,struct,verification-policy,verification-policy/src/permit.rs,41,local_def,
ExecutionPermit,struct,verification-policy,verification-policy/src/permit.rs,72,local_def,
PermitIssuanceError,enum,verification-policy,verification-policy/src/permit.rs,138,local_def,
RuntimeSeal,struct,verification-policy,verification-policy/src/permit.rs,275,local_def,
ExperimentBudgetClassV1,enum,verification-policy,verification-policy/src/v14.rs,36,local_def,
ExperimentMaxExactnessV1,enum,verification-policy,verification-policy/src/v14.rs,46,local_def,
RefuterAllowanceV1,enum,verification-policy,verification-policy/src/v14.rs,54,local_def,
OracleAllowanceV1,enum,verification-policy,verification-policy/src/v14.rs,65,local_def,
ReplayAllowanceV1,enum,verification-policy,verification-policy/src/v14.rs,73,local_def,
HumanReviewAllowanceV1,enum,verification-policy,verification-policy/src/v14.rs,81,local_def,
BudgetExhaustionBehaviorV1,enum,verification-policy,verification-policy/src/v14.rs,89,local_def,
PolicyReplayabilityClassV1,enum,verification-policy,verification-policy/src/v14.rs,97,local_def,
PolicyDowngradeBehaviorV1,enum,verification-policy,verification-policy/src/v14.rs,105,local_def,
DisclosureReplayVisibilityV1,enum,verification-policy,verification-policy/src/v14.rs,114,local_def,
DisclosureRevealClassV1,enum,verification-policy,verification-policy/src/v14.rs,122,local_def,
RefuterSuiteV1,struct,verification-policy,verification-policy/src/v14.rs,128,local_def,
ExperimentBudgetV1,struct,verification-policy,verification-policy/src/v14.rs,195,local_def,
ArtifactAdmissionPolicyV1,struct,verification-policy,verification-policy/src/v14.rs,246,local_def,
DisclosurePolicyV1,struct,verification-policy,verification-policy/src/v14.rs,302,local_def,
DisclosureBudgetV1,struct,verification-policy,verification-policy/src/v14.rs,350,local_def,
PrivacyRetentionClassV1,enum,verification-policy,verification-policy/src/profile_p1_privacy.rs,11,local_def,
ArchiveRestoreExpectationV1,enum,verification-policy,verification-policy/src/profile_p1_privacy.rs,18,local_def,
CrossBorderTransferDefaultV1,enum,verification-policy,verification-policy/src/profile_p1_privacy.rs,24,local_def,
RedactionReversibilityClassV1,enum,verification-policy,verification-policy/src/profile_p1_privacy.rs,30,local_def,
RedactionApprovalRequirementV1,enum,verification-policy,verification-policy/src/profile_p1_privacy.rs,36,local_def,
DisclosureBudgetClassV1,enum,verification-policy,verification-policy/src/profile_p1_privacy.rs,43,local_def,
AccessDefaultDecisionV1,enum,verification-policy,verification-policy/src/profile_p1_privacy.rs,50,local_def,
AuditExportPackageFormatV1,enum,verification-policy,verification-policy/src/profile_p1_privacy.rs,56,local_def,
RedactionFieldActionV1,struct,verification-policy,verification-policy/src/profile_p1_privacy.rs,61,local_def,
AccessPurposeRuleV1,struct,verification-policy,verification-policy/src/profile_p1_privacy.rs,67,local_def,
PrivacyRetentionProfileV1,struct,verification-policy,verification-policy/src/profile_p1_privacy.rs,75,local_def,
RedactionRuleSetV1,struct,verification-policy,verification-policy/src/profile_p1_privacy.rs,104,local_def,
AccessPurposeMatrixV1,struct,verification-policy,verification-policy/src/profile_p1_privacy.rs,130,local_def,
AuditExtractionPolicyV1,struct,verification-policy,verification-policy/src/profile_p1_privacy.rs,159,local_def,
EffectPolicyRunModeV1,enum,verification-policy,verification-policy/src/lib.rs,73,local_def,
EffectPreflightCheckV1,enum,verification-policy,verification-policy/src/lib.rs,83,local_def,
EffectObservationClassV1,enum,verification-policy,verification-policy/src/lib.rs,94,local_def,
CompensationPolicyTriggerV1,enum,verification-policy,verification-policy/src/lib.rs,105,local_def,
DelegationRoleCombinationV1,enum,verification-policy,verification-policy/src/lib.rs,115,local_def,
ReleaseAssuranceSectionV1,enum,verification-policy,verification-policy/src/lib.rs,126,local_def,
ReleaseMonitorClassV1,enum,verification-policy,verification-policy/src/lib.rs,136,local_def,
ForensicFreezeSurfaceV1,enum,verification-policy,verification-policy/src/lib.rs,146,local_def,
PolicySeverityV1,enum,verification-policy,verification-policy/src/lib.rs,156,local_def,
EffectPolicyProfileV1,struct,verification-policy,verification-policy/src/lib.rs,164,local_def,
DelegationPolicyProfileV1,struct,verification-policy,verification-policy/src/lib.rs,224,local_def,
ReleasePolicyProfileV1,struct,verification-policy,verification-policy/src/lib.rs,274,local_def,
ContinuityPolicyProfileV1,struct,verification-policy,verification-policy/src/lib.rs,324,local_def,
AutonomyCeiling,enum,verification-policy,verification-policy/src/lib.rs,384,local_def,
ApprovalRequirement,enum,verification-policy,verification-policy/src/lib.rs,392,local_def,
ApprovalScope,struct,verification-policy,verification-policy/src/lib.rs,398,local_def,
MethodPolicy,struct,verification-policy,verification-policy/src/lib.rs,412,local_def,
PolicySnapshot,struct,verification-policy,verification-policy/src/lib.rs,420,local_def,
ApprovalRecord,struct,verification-policy,verification-policy/src/lib.rs,511,local_def,
PolicyDecision,struct,verification-policy,verification-policy/src/lib.rs,593,local_def,
,pub_use,verification-policy,verification-policy/src/lib.rs,22,pub_use,"permit::{CommitToken, ExecutionPermit, ExecutionPermitScope, PermitIssuanceError}"
,pub_use,verification-policy,verification-policy/src/lib.rs,23,pub_use,profile_p1_privacy::*
,pub_use,verification-policy,verification-policy/src/lib.rs,24,pub_use,profile_p2_locality::*
