ID,Severity,Confidence,Origin,Category,V11_Gate,Primary_Path_or_Surface,Finding,Risk,Evidence,Required_Action,Acceptance_Gate,Suggested_Phase,Status,Notes
AHD-0697,Medium,Conformance/test gap,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,crates/aidens-cli/src/lib.rs,Schema identity is not proven content-addressed across generation and packaging. Scope variant 2: apply to crates/aidens-cli/src/lib.rs and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schema catalog is 1617 lines,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0698,High,Conformance/test gap,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,crates/aidens-contracts/src/schema_catalog.rs,"Schema compatibility checks need major/minor migration semantics, not equality-only checks. Scope variant 2: apply to crates/aidens-contracts/src/schema_catalog.rs and adjacent caller/callee surfaces.",Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schemas directory has 65 JSON schemas; schema term count 1178,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0699,High,High-confidence hardening risk,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,schemas/**/v1.schema.json,Generated schema catalog can become hidden law unless admitted through governance. Scope variant 2: apply to schemas/**/v1.schema.json and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schema catalog is 1617 lines,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0700,Medium,Conformance/test gap,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,crates/aidens-cli/src/lib.rs,Schema fixtures need negative cases for incompatible changes and unknown families. Scope variant 2: apply to crates/aidens-cli/src/lib.rs and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schemas directory has 65 JSON schemas; schema term count 1178,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0701,High,Conformance/test gap,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,crates/aidens-contracts/src/schema_catalog.rs,Schema generation should be deterministic with reproducible manifests. Scope variant 2: apply to crates/aidens-contracts/src/schema_catalog.rs and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schema catalog is 1617 lines,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0702,High,High-confidence hardening risk,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,schemas/**/v1.schema.json,Schema paths need collision and case-folding checks. Scope variant 2: apply to schemas/**/v1.schema.json and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schemas directory has 65 JSON schemas; schema term count 1178,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0703,Medium,Conformance/test gap,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,crates/aidens-cli/src/lib.rs,Schema docs/examples must not define semantics absent from Rust/reference behavior. Scope variant 2: apply to crates/aidens-cli/src/lib.rs and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schema catalog is 1617 lines,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0704,High,Conformance/test gap,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,crates/aidens-contracts/src/schema_catalog.rs,Boundary profiles need schema-id linkage into operator contracts. Scope variant 2: apply to crates/aidens-contracts/src/schema_catalog.rs and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schemas directory has 65 JSON schemas; schema term count 1178,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0705,High,High-confidence hardening risk,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,schemas/**/v1.schema.json,External/admitted schema families need quarantine defaults. Scope variant 2: apply to schemas/**/v1.schema.json and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schema catalog is 1617 lines,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0706,Medium,Conformance/test gap,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,crates/aidens-cli/src/lib.rs,Generated schemas may drift from Rust contracts without meta-validation and compatibility gates. Scope variant 3: apply to crates/aidens-cli/src/lib.rs and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schemas directory has 65 JSON schemas; schema term count 1178,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0707,High,Conformance/test gap,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,crates/aidens-contracts/src/schema_catalog.rs,Schema identity is not proven content-addressed across generation and packaging. Scope variant 3: apply to crates/aidens-contracts/src/schema_catalog.rs and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schema catalog is 1617 lines,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0708,High,High-confidence hardening risk,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,schemas/**/v1.schema.json,"Schema compatibility checks need major/minor migration semantics, not equality-only checks. Scope variant 3: apply to schemas/**/v1.schema.json and adjacent caller/callee surfaces.",Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schemas directory has 65 JSON schemas; schema term count 1178,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0709,Medium,Conformance/test gap,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,crates/aidens-cli/src/lib.rs,Generated schema catalog can become hidden law unless admitted through governance. Scope variant 3: apply to crates/aidens-cli/src/lib.rs and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schema catalog is 1617 lines,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0710,High,Conformance/test gap,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,crates/aidens-contracts/src/schema_catalog.rs,Schema fixtures need negative cases for incompatible changes and unknown families. Scope variant 3: apply to crates/aidens-contracts/src/schema_catalog.rs and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schemas directory has 65 JSON schemas; schema term count 1178,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0711,High,High-confidence hardening risk,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,schemas/**/v1.schema.json,Schema generation should be deterministic with reproducible manifests. Scope variant 3: apply to schemas/**/v1.schema.json and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schema catalog is 1617 lines,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0712,Medium,Conformance/test gap,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,crates/aidens-cli/src/lib.rs,Schema paths need collision and case-folding checks. Scope variant 3: apply to crates/aidens-cli/src/lib.rs and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schemas directory has 65 JSON schemas; schema term count 1178,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0713,High,Conformance/test gap,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,crates/aidens-contracts/src/schema_catalog.rs,Schema docs/examples must not define semantics absent from Rust/reference behavior. Scope variant 3: apply to crates/aidens-contracts/src/schema_catalog.rs and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schema catalog is 1617 lines,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0714,High,High-confidence hardening risk,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,schemas/**/v1.schema.json,Boundary profiles need schema-id linkage into operator contracts. Scope variant 3: apply to schemas/**/v1.schema.json and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schemas directory has 65 JSON schemas; schema term count 1178,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0715,Medium,Conformance/test gap,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,crates/aidens-cli/src/lib.rs,External/admitted schema families need quarantine defaults. Scope variant 3: apply to crates/aidens-cli/src/lib.rs and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schema catalog is 1617 lines,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0716,High,Conformance/test gap,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,crates/aidens-contracts/src/schema_catalog.rs,Generated schemas may drift from Rust contracts without meta-validation and compatibility gates. Scope variant 4: apply to crates/aidens-contracts/src/schema_catalog.rs and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schemas directory has 65 JSON schemas; schema term count 1178,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0717,High,High-confidence hardening risk,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,schemas/**/v1.schema.json,Schema identity is not proven content-addressed across generation and packaging. Scope variant 4: apply to schemas/**/v1.schema.json and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schema catalog is 1617 lines,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0718,Medium,Conformance/test gap,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,crates/aidens-cli/src/lib.rs,"Schema compatibility checks need major/minor migration semantics, not equality-only checks. Scope variant 4: apply to crates/aidens-cli/src/lib.rs and adjacent caller/callee surfaces.",Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schemas directory has 65 JSON schemas; schema term count 1178,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0719,High,Conformance/test gap,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,crates/aidens-contracts/src/schema_catalog.rs,Generated schema catalog can become hidden law unless admitted through governance. Scope variant 4: apply to crates/aidens-contracts/src/schema_catalog.rs and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schema catalog is 1617 lines,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0720,High,High-confidence hardening risk,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,schemas/**/v1.schema.json,Schema fixtures need negative cases for incompatible changes and unknown families. Scope variant 4: apply to schemas/**/v1.schema.json and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schemas directory has 65 JSON schemas; schema term count 1178,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0721,Medium,Conformance/test gap,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,crates/aidens-cli/src/lib.rs,Schema generation should be deterministic with reproducible manifests. Scope variant 4: apply to crates/aidens-cli/src/lib.rs and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schema catalog is 1617 lines,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0722,High,Conformance/test gap,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,crates/aidens-contracts/src/schema_catalog.rs,Schema paths need collision and case-folding checks. Scope variant 4: apply to crates/aidens-contracts/src/schema_catalog.rs and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schemas directory has 65 JSON schemas; schema term count 1178,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0723,High,High-confidence hardening risk,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,schemas/**/v1.schema.json,Schema docs/examples must not define semantics absent from Rust/reference behavior. Scope variant 4: apply to schemas/**/v1.schema.json and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schema catalog is 1617 lines,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0724,Medium,Conformance/test gap,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,crates/aidens-cli/src/lib.rs,Boundary profiles need schema-id linkage into operator contracts. Scope variant 4: apply to crates/aidens-cli/src/lib.rs and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schemas directory has 65 JSON schemas; schema term count 1178,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0725,High,Conformance/test gap,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,crates/aidens-contracts/src/schema_catalog.rs,External/admitted schema families need quarantine defaults. Scope variant 4: apply to crates/aidens-contracts/src/schema_catalog.rs and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schema catalog is 1617 lines,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0726,High,High-confidence hardening risk,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,schemas/**/v1.schema.json,Generated schemas may drift from Rust contracts without meta-validation and compatibility gates. Scope variant 5: apply to schemas/**/v1.schema.json and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schemas directory has 65 JSON schemas; schema term count 1178,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0727,Medium,Conformance/test gap,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,crates/aidens-cli/src/lib.rs,Schema identity is not proven content-addressed across generation and packaging. Scope variant 5: apply to crates/aidens-cli/src/lib.rs and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schema catalog is 1617 lines,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0728,High,Conformance/test gap,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,crates/aidens-contracts/src/schema_catalog.rs,"Schema compatibility checks need major/minor migration semantics, not equality-only checks. Scope variant 5: apply to crates/aidens-contracts/src/schema_catalog.rs and adjacent caller/callee surfaces.",Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schemas directory has 65 JSON schemas; schema term count 1178,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0729,High,High-confidence hardening risk,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,schemas/**/v1.schema.json,Generated schema catalog can become hidden law unless admitted through governance. Scope variant 5: apply to schemas/**/v1.schema.json and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schema catalog is 1617 lines,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0730,Medium,Conformance/test gap,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,crates/aidens-cli/src/lib.rs,Schema fixtures need negative cases for incompatible changes and unknown families. Scope variant 5: apply to crates/aidens-cli/src/lib.rs and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schemas directory has 65 JSON schemas; schema term count 1178,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0731,High,Conformance/test gap,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,crates/aidens-contracts/src/schema_catalog.rs,Schema generation should be deterministic with reproducible manifests. Scope variant 5: apply to crates/aidens-contracts/src/schema_catalog.rs and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schema catalog is 1617 lines,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0732,High,High-confidence hardening risk,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,schemas/**/v1.schema.json,Schema paths need collision and case-folding checks. Scope variant 5: apply to schemas/**/v1.schema.json and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schemas directory has 65 JSON schemas; schema term count 1178,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0733,Medium,Conformance/test gap,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,crates/aidens-cli/src/lib.rs,Schema docs/examples must not define semantics absent from Rust/reference behavior. Scope variant 5: apply to crates/aidens-cli/src/lib.rs and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schema catalog is 1617 lines,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0734,High,Conformance/test gap,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,crates/aidens-contracts/src/schema_catalog.rs,Boundary profiles need schema-id linkage into operator contracts. Scope variant 5: apply to crates/aidens-contracts/src/schema_catalog.rs and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schemas directory has 65 JSON schemas; schema term count 1178,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0735,High,High-confidence hardening risk,Current deep static audit,"Schema, contract governance & generated artifacts",v11A Schema/Contract Gate,schemas/**/v1.schema.json,External/admitted schema families need quarantine defaults. Scope variant 5: apply to schemas/**/v1.schema.json and adjacent caller/callee surfaces.,Risk that generated schemas drift from Rust contracts or act as hidden law.,local scan: schema catalog is 1617 lines,"Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.","Gate generated schema changes with meta-validation, compatibility diffing, canonical digest identity, and migration receipts.",Phase 11 schema governance,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0736,Critical,Conformance/test gap,Current deep static audit,Artifact lifecycle & operator effect system,v11A Artifact Lifecycle / Operator Effects,crates/aidens-contracts/src/artifact.rs,Material artifact lifecycle transitions need explicit transition receipts for every path.,Risk that material transitions lack lifecycle receipts or effect enforcement.,v11A requires material operations as typed receipt-bearing transitions,Enforce OperatorContract effect sets and artifact lifecycle transition receipts for all material paths.,Enforce OperatorContract effect sets and artifact lifecycle transition receipts for all material paths.,Phase 12 artifact lifecycle/effect enforcement,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
