id,priority,severity,category,path,line,title,evidence,impact,break_test,recommended_fix,confidence
AIDENS-HA-20260508-0433,P2,Medium,LINT-SUPPRESSION,effect-runtime/src/effect.rs,404,Lint allow attribute weakens enforcement surface,#[allow(clippy::too_many_arguments)],Suppressed lints accumulate as invisible policy waivers unless every allow is justified and audited.,Remove the allow and run clippy; require a justification artifact for any remaining suppression.,"Require rationale, scope, and expiry for every allow.",Medium
AIDENS-HA-20260508-0434,P2,Medium,LINT-SUPPRESSION,effect-runtime/src/effect.rs,493,Lint allow attribute weakens enforcement surface,#[allow(clippy::too_many_arguments)],Suppressed lints accumulate as invisible policy waivers unless every allow is justified and audited.,Remove the allow and run clippy; require a justification artifact for any remaining suppression.,"Require rationale, scope, and expiry for every allow.",Medium
AIDENS-HA-20260508-0435,P2,Medium,LINT-SUPPRESSION,effect-runtime/src/effect.rs,547,Lint allow attribute weakens enforcement surface,#[allow(clippy::too_many_arguments)],Suppressed lints accumulate as invisible policy waivers unless every allow is justified and audited.,Remove the allow and run clippy; require a justification artifact for any remaining suppression.,"Require rationale, scope, and expiry for every allow.",Medium
AIDENS-HA-20260508-0436,P2,Medium,LINT-SUPPRESSION,effect-runtime/src/effect.rs,653,Lint allow attribute weakens enforcement surface,#[allow(clippy::too_many_arguments)],Suppressed lints accumulate as invisible policy waivers unless every allow is justified and audited.,Remove the allow and run clippy; require a justification artifact for any remaining suppression.,"Require rationale, scope, and expiry for every allow.",Medium
AIDENS-HA-20260508-0437,P2,Medium,LINT-SUPPRESSION,effect-runtime/src/observation.rs,83,Lint allow attribute weakens enforcement surface,#[allow(clippy::too_many_arguments)],Suppressed lints accumulate as invisible policy waivers unless every allow is justified and audited.,Remove the allow and run clippy; require a justification artifact for any remaining suppression.,"Require rationale, scope, and expiry for every allow.",Medium
AIDENS-HA-20260508-0438,P2,Medium,SCHEDULING,AiDENs/crates/aidens-tool-kit/src/lib.rs,1484,Blocking sleep appears in package,std::thread::sleep(wait_interval.min(remaining).min(Duration::from_millis(250)));,Sleeps/backoffs can hide scheduler behavior unless budget/deadline receipts capture them.,Run under exhausted budget/deadline and verify waits are bounded and receipt-bearing.,Use async timer or blocking-pool isolation; record waits in execution context where material.,Medium
AIDENS-HA-20260508-0439,P2,Medium,SCHEDULING,Primitives/check-runner/src/lib.rs,805,Blocking sleep appears in package,std::thread::sleep(Duration::from_millis(150));,Sleeps/backoffs can hide scheduler behavior unless budget/deadline receipts capture them.,Run under exhausted budget/deadline and verify waits are bounded and receipt-bearing.,Use async timer or blocking-pool isolation; record waits in execution context where material.,Medium
AIDENS-HA-20260508-0440,P2,Medium,SCHEDULING,semantic-memory/src/pool.rs,167,Blocking sleep appears in package,std::thread::sleep(Duration::from_millis(1500));,Sleeps/backoffs can hide scheduler behavior unless budget/deadline receipts capture them.,Run under exhausted budget/deadline and verify waits are bounded and receipt-bearing.,Use async timer or blocking-pool isolation; record waits in execution context where material.,Medium
AIDENS-HA-20260508-0441,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-agency-kit/src/lib.rs,1130,unwrap_or_else may hide fallback semantics,.unwrap_or_else(|| risk_surface_for(&classes).into());,"The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0442,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-agency-kit/src/lib.rs,1155,unwrap_or_else may hide fallback semantics,Some(alternatives.unwrap_or_else(|| AlternativeSetV1 {,"The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0443,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-agency-kit/src/lib.rs,605,unwrap_or_else may hide fallback semantics,".unwrap_or_else(|| semantic_action_key(&combined)),","The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0444,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-agency-kit/src/lib.rs,911,unwrap_or_else may hide fallback semantics,.unwrap_or_else(|| semantic_action_key(&lower));,"The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0445,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-app-kit/src/lib.rs,338,unwrap_or_else may hide fallback semantics,let final_tools = tools.unwrap_or_else(|| {,"The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0446,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-app-kit/src/lib.rs,465,unwrap_or_else may hide fallback semantics,let tools = self.tools.unwrap_or_else(|| {,"The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0447,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-app-kit/src/lib.rs,520,unwrap_or_else may hide fallback semantics,".unwrap_or_else(|| Path::new("".""))","The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0448,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-app-kit/src/lib.rs,539,unwrap_or_else may hide fallback semantics,".unwrap_or_else(|| Path::new("".""))","The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0449,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-boundary-kit/src/lib.rs,94,unwrap_or_else may hide fallback semantics,.unwrap_or_else(no_repair_receipt);,"The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0450,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/agent.rs,1127,unwrap_or_else may hide fallback semantics,".unwrap_or_else(|| Path::new("".""))","The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0451,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/agent.rs,1132,unwrap_or_else may hide fallback semantics,".unwrap_or_else(|| Path::new("".""))","The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0452,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/agent.rs,1134,unwrap_or_else may hide fallback semantics,".unwrap_or_else(|| Path::new("".""))","The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0453,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/agent.rs,171,unwrap_or_else may hide fallback semantics,"let spec_root = spec_path.parent().unwrap_or_else(|| Path::new("".""));","The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0454,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/agent.rs,188,unwrap_or_else may hide fallback semantics,".unwrap_or_else(|| spec_root.join(""sandbox""))","The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0455,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/agent.rs,199,unwrap_or_else may hide fallback semantics,let mock_response = mock_response.unwrap_or_else(|| {,"The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0456,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/agent.rs,201,unwrap_or_else may hide fallback semantics,".unwrap_or_else(|_| ""AgentSpecV1 local agent completed without tool calls."".into())","The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0457,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/agent.rs,224,unwrap_or_else may hide fallback semantics,.unwrap_or_else(aidens_contracts::StackTraceCtx::generate);,"The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0458,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/agent.rs,227,unwrap_or_else may hide fallback semantics,.unwrap_or_else(StackAttemptId::generate);,"The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0459,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/agent.rs,231,unwrap_or_else may hide fallback semantics,".unwrap_or_else(|| generated_artifact_id(""attempt-family""));","The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0460,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/agent.rs,641,unwrap_or_else may hide fallback semantics,".unwrap_or_else(|| format!(""outcome: {:?}"", output.outcome));","The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0461,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/agent.rs,913,unwrap_or_else may hide fallback semantics,".unwrap_or_else(|| PathBuf::from("".""));","The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0462,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/lib.rs,1042,unwrap_or_else may hide fallback semantics,".unwrap_or_else(|| PathBuf::from(""target/p24/memory-seam""));","The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0463,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/lib.rs,1772,unwrap_or_else may hide fallback semantics,"let path = config.unwrap_or_else(|| ""aidens.toml"".into());","The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0464,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/lib.rs,1795,unwrap_or_else may hide fallback semantics,".unwrap_or_else(|| PathBuf::from(""target/p23/runs"").join(&run_id));","The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0465,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/lib.rs,1805,unwrap_or_else may hide fallback semantics,".unwrap_or_else(|| out_dir.join(""repo""));","The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0466,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/lib.rs,1811,unwrap_or_else may hide fallback semantics,".unwrap_or_else(|| out_dir.join(""receipts""));","The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0467,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/lib.rs,1824,unwrap_or_else may hide fallback semantics,let prompt = prompt.unwrap_or_else(|| fixture_plan.user_prompt.clone());,"The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0468,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/lib.rs,1932,unwrap_or_else may hide fallback semantics,"let config_root = config_path.parent().unwrap_or_else(|| Path::new("".""));","The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0469,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/lib.rs,1938,unwrap_or_else may hide fallback semantics,.unwrap_or_else(|| config_root.to_path_buf()),"The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0470,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/lib.rs,1944,unwrap_or_else may hide fallback semantics,".unwrap_or_else(|| PathBuf::from(""target/p24/runs"").join(&run_id));","The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0471,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/lib.rs,2316,unwrap_or_else may hide fallback semantics,"let parent = app_dir.parent().unwrap_or_else(|| Path::new("".""));","The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0472,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/lib.rs,2400,unwrap_or_else may hide fallback semantics,.unwrap_or_else(|| {,"The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0473,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/lib.rs,2410,unwrap_or_else may hide fallback semantics,.unwrap_or_else(|| {,"The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0474,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/lib.rs,2508,unwrap_or_else may hide fallback semantics,".unwrap_or_else(|| Path::new("".""))","The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0475,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/lib.rs,714,unwrap_or_else may hide fallback semantics,"let path = config.unwrap_or_else(|| ""aidens.toml"".into());","The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0476,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/lib.rs,723,unwrap_or_else may hide fallback semantics,"let path = config.unwrap_or_else(|| ""aidens.toml"".into());","The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0477,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/lib.rs,741,unwrap_or_else may hide fallback semantics,"let path = file.unwrap_or_else(|| ""aidens.toml"".into());","The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0478,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/lib.rs,753,unwrap_or_else may hide fallback semantics,"let path = config.unwrap_or_else(|| ""aidens.toml"".into());","The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0479,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/lib.rs,763,unwrap_or_else may hide fallback semantics,.unwrap_or_else(|| cfg.provider.kind.trim().to_ascii_lowercase());,"The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0480,P2,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/lib.rs,766,unwrap_or_else may hide fallback semantics,.unwrap_or_else(|| ProviderBackendStatusV1::Unsupported.to_string());,"The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Ensure fallback emits explicit degradation reason and is test-covered.,Medium
AIDENS-HA-20260508-0481,P2,Medium,TOOL-DEDUP,AiDENs/crates/aidens-runner/src/lib.rs,933,Tool-call dedup key may block legitimate repeated identical calls,let mut seen_tool_calls = BTreeSet::<String>::new();,Dedup signature is tool_id + input_digest only.,Ask for repeated polling/search with same input across turns and verify whether necessary retries are suppressed.,"Include turn id, purpose, retry family, and policy in dedup; distinguish duplicate suppression from scheduled retry.",High
AIDENS-HA-20260508-0482,P2,Low,DETERMINISM,Primitives/cea-core/src/attribution.rs,140,HashMap appears where deterministic ordering may matter,"pub mappings: HashMap<String, HashMap<u32, u32>>,","Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeMap on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0483,P2,Low,DETERMINISM,Primitives/cea-core/src/attribution.rs,141,HashMap appears where deterministic ordering may matter,"resolved_anchors: HashMap<String, HashMap<usize, u32>>,","Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeMap on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0484,P2,Low,DETERMINISM,Primitives/cea-core/src/attribution.rs,151,HashMap appears where deterministic ordering may matter,"let indexed = mappings.iter().copied().collect::<HashMap<_, _>>();","Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeMap on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0485,P2,Low,DETERMINISM,Primitives/cea-core/src/attribution.rs,156,HashMap appears where deterministic ordering may matter,"HashMap::new(),","Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeMap on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0486,P2,Low,DETERMINISM,Primitives/cea-core/src/attribution.rs,159,HashMap appears where deterministic ordering may matter,.or_insert_with(HashMap::new),"Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeMap on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0487,P2,Low,DETERMINISM,Primitives/cea-core/src/attribution.rs,2,HashMap appears where deterministic ordering may matter,"use std::collections::{HashMap, HashSet};","Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeMap on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0488,P2,Low,DETERMINISM,Primitives/cea-core/src/attribution.rs,2,HashSet appears where deterministic ordering may matter,"use std::collections::{HashMap, HashSet};","Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeSet on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0489,P2,Low,DETERMINISM,Primitives/cea-core/src/attribution.rs,324,HashSet appears where deterministic ordering may matter,.collect::<HashSet<_>>();,"Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeSet on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0490,P2,Low,DETERMINISM,Primitives/cea-core/src/attribution.rs,496,HashSet appears where deterministic ordering may matter,"changed_files: &HashSet<String>,","Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeSet on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0491,P2,Low,DETERMINISM,Primitives/cea-core/src/graph.rs,1,HashMap appears where deterministic ordering may matter,"use std::collections::{HashMap, HashSet};","Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeMap on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0492,P2,Low,DETERMINISM,Primitives/cea-core/src/graph.rs,1,HashSet appears where deterministic ordering may matter,"use std::collections::{HashMap, HashSet};","Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeSet on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0493,P2,Low,DETERMINISM,Primitives/cea-core/src/graph.rs,130,HashMap appears where deterministic ordering may matter,"pub node_index_map: HashMap<String, NodeIndex>,","Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeMap on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0494,P2,Low,DETERMINISM,Primitives/cea-core/src/graph.rs,137,HashMap appears where deterministic ordering may matter,"node_index_map: HashMap::new(),","Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeMap on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0495,P2,Low,DETERMINISM,Primitives/cea-core/src/graph.rs,175,HashMap appears where deterministic ordering may matter,"let mut observed_effects_by_cause: HashMap<NodeIndex, HashSet<String>> = HashMap::new();","Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeMap on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0496,P2,Low,DETERMINISM,Primitives/cea-core/src/graph.rs,175,HashSet appears where deterministic ordering may matter,"let mut observed_effects_by_cause: HashMap<NodeIndex, HashSet<String>> = HashMap::new();","Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeSet on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0497,P2,Low,DETERMINISM,Primitives/cea-core/src/graph.rs,342,HashSet appears where deterministic ordering may matter,let mut seen_ids = HashSet::new();,"Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeSet on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0498,P2,Low,DETERMINISM,kernel-conformance/src/lib.rs,1203,HashSet appears where deterministic ordering may matter,let mut seen = std::collections::HashSet::new();,"Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeSet on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0499,P2,Low,DETERMINISM,kernel-conformance/src/lib.rs,1336,HashSet appears where deterministic ordering may matter,let mut seen = std::collections::HashSet::new();,"Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeSet on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0500,P2,Low,DETERMINISM,knowledge-runtime/src/entity/registry.rs,339,HashSet appears where deterministic ordering may matter,let mut seen = std::collections::HashSet::new();,"Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeSet on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0501,P2,Low,DETERMINISM,semantic-memory/src/graph.rs,112,HashSet appears where deterministic ordering may matter,let mut visited = HashSet::from([from.to_string()]);,"Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeSet on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0502,P2,Low,DETERMINISM,semantic-memory/src/graph.rs,184,HashSet appears where deterministic ordering may matter,let mut seen = HashSet::new();,"Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeSet on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0503,P2,Low,DETERMINISM,semantic-memory/src/graph.rs,69,HashSet appears where deterministic ordering may matter,let mut visited = HashSet::from([start.to_string()]);,"Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeSet on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0504,P2,Low,DETERMINISM,semantic-memory/src/graph.rs,72,HashSet appears where deterministic ordering may matter,let mut seen_edges = HashSet::new();,"Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeSet on canonical/replay-visible paths.,Medium
